year,region,latitude,longitude,temperature,rainfall,humidity,wind_speed,co2_index,climate_risk_score
2008,Asia,61.5855,76.8765,-3.17,849.13,63.73,12.44,387.48,2.985
2008,Asia,11.0923,80.1323,22.77,1086.75,69.88,14.93,390.32,6.905
2008,Asia,12.628,75.1025,26.08,1149.51,80.97,18.76,387.25,6.912
2008,Asia,59.9109,135.0199,18.59,894.45,41.19,10.0,388.88,6.235
2008,Asia,41.0486,58.3029,17.36,459.51,76.57,12.49,390.85,5.952
2008,Asia,29.6009,63.394,14.45,764.61,56.76,15.34,387.99,5.673
2008,Asia,69.2462,59.5499,-10.0,1076.68,58.66,20.44,386.45,2.295
2008,Asia,70.0263,167.5053,-0.69,1058.61,44.87,7.88,391.41,4.906
2008,Asia,38.719,96.0921,21.49,729.57,52.64,12.87,386.09,5.579
2008,Asia,6.1576,154.0709,29.04,182.83,63.71,17.55,385.43,7.067
2008,Asia,65.0849,179.8056,1.69,1133.16,50.74,18.81,390.75,4.616
2008,Asia,53.168,42.9629,11.23,754.62,64.3,13.25,390.21,4.64
2008,Asia,42.3871,70.5577,12.87,669.18,33.48,14.08,388.23,5.93
2008,Asia,9.1157,142.0973,29.54,395.01,68.05,7.32,386.66,6.86
2008,Asia,37.4986,169.8045,14.78,477.31,55.5,10.95,389.1,5.429
2008,Asia,71.4647,179.5427,2.15,249.77,47.9,20.71,387.46,4.087
2008,Australia,-42.3414,141.2933,21.49,481.65,100.0,12.99,384.48,7.309
2008,Australia,-38.2615,143.531,21.1,1189.39,56.3,6.3,391.91,6.307
2008,Australia,-23.1799,138.9978,20.83,1333.28,50.23,6.53,387.48,6.734
2008,Australia,-44.8042,111.9252,22.98,797.18,77.15,14.43,386.65,6.901
2008,Australia,-31.0245,132.8552,26.55,1076.73,60.3,17.57,386.99,7.133
2008,Australia,-25.2149,121.1911,32.65,522.06,48.6,11.16,388.59,7.198
2008,Australia,-14.9715,140.5127,26.97,212.63,74.93,17.75,389.99,7.533
2008,Australia,-14.5463,136.0521,32.53,538.78,76.17,13.66,388.07,6.934
2008,Australia,-40.3596,127.7784,22.98,480.73,53.27,12.38,388.53,5.952
2008,Australia,-25.0603,119.9717,21.64,1349.81,63.38,16.43,391.15,6.514
2008,Australia,-16.373,123.0717,26.87,845.07,80.87,13.15,388.4,6.95
2008,Australia,-26.338,114.5029,30.42,1097.99,60.47,13.35,389.0,7.772
2008,Australia,-10.6286,112.8365,27.27,787.25,64.87,15.92,386.32,7.077
2008,Australia,-26.381,126.0558,27.47,1219.02,54.07,15.24,391.18,7.897
2008,Australia,-10.458,127.9119,29.28,319.68,55.15,19.34,390.28,7.707
2008,Australia,-27.8287,119.7509,22.47,1052.42,47.86,9.9,384.2,7.112
2008,Australia,-21.3864,112.5037,24.82,493.03,41.11,9.98,386.89,7.108
2008,Australia,-42.7234,153.8693,21.65,1618.6,75.41,17.23,388.09,7.555
2008,Australia,-29.9541,110.4963,25.51,1200.73,69.55,12.1,387.27,7.255
2008,Australia,-41.5547,154.0739,27.69,762.66,36.19,13.17,389.58,7.989
2008,Arctic,67.2398,-121.4538,-7.96,749.37,54.16,19.42,388.26,2.96
2008,Arctic,67.4534,-133.5826,-0.93,758.14,41.63,10.43,391.8,4.361
2008,Arctic,81.894,-132.6345,-2.74,820.04,64.38,15.12,388.92,3.972
2008,Arctic,74.1761,148.9733,-7.08,675.03,30.31,22.11,390.06,3.153
2008,Arctic,67.5198,-64.5248,3.0,352.05,61.72,13.57,389.99,4.746
2008,Arctic,73.4859,-80.9855,-7.06,951.83,81.51,7.04,386.73,3.154
2008,Arctic,78.3955,160.8448,-4.69,1216.05,57.4,15.66,387.08,3.951
2008,Arctic,69.8773,98.5246,-0.04,940.95,75.68,13.19,389.1,4.15
2008,Arctic,81.3574,-61.5108,-1.02,420.17,81.5,6.56,386.96,4.264
2008,Arctic,77.9858,23.4624,-10.6,716.92,28.1,14.13,388.88,3.963
2008,Arctic,80.0296,15.6758,-0.83,745.9,38.87,15.1,385.35,4.765
2008,Arctic,79.5105,-16.8121,-5.09,1027.54,63.14,13.82,387.47,3.882
2008,Arctic,70.4442,-61.2663,1.8,1210.87,60.99,20.66,387.8,5.17
2008,Arctic,67.9821,23.1991,4.23,1316.28,58.18,16.91,387.53,5.233
2008,Arctic,73.4205,-30.5719,0.75,820.14,63.11,8.61,392.03,4.902
2008,Arctic,66.8275,-104.0262,-3.97,758.12,75.44,21.93,390.24,4.925
2008,Arctic,70.3685,-91.9773,-7.92,1096.7,62.63,13.39,389.95,4.079
2008,Arctic,72.5098,-85.6888,0.11,732.9,48.03,18.07,385.75,4.076
2008,Arctic,67.7768,80.1943,-0.03,692.45,81.13,13.5,389.68,4.651
2008,Arctic,71.5839,-16.6128,-1.72,948.92,68.34,13.09,387.47,4.989
2009,North America,52.6026,-135.8413,12.64,788.19,55.24,10.79,391.77,6.241
2009,North America,29.6163,-67.4361,16.82,963.85,45.2,16.07,394.94,5.79
2009,North America,26.2719,-166.2406,13.43,698.06,52.66,3.02,391.44,5.255
2009,North America,51.8262,-133.2532,10.61,787.03,82.0,8.36,387.56,5.428
2009,North America,40.472,-95.5443,16.57,1154.9,29.11,17.19,392.38,5.887
2009,North America,26.766,-51.418,19.95,1377.08,61.55,12.19,388.68,6.465
2009,North America,37.5065,-62.9429,6.15,1429.99,62.85,12.48,392.34,5.898
2009,North America,47.9618,-116.8134,9.23,1122.14,61.92,16.54,389.63,4.302
2009,North America,61.2558,-148.9293,1.0,453.77,75.41,11.41,391.35,4.29
2009,North America,28.0758,-166.5141,15.67,1279.25,41.59,11.28,390.99,7.21
2009,North America,69.6219,-51.9805,-6.52,1738.55,90.07,13.61,390.03,3.647
2009,North America,28.3873,-159.3434,14.66,359.81,58.86,19.99,389.4,5.866
2009,North America,49.7633,-135.9903,16.0,947.98,56.75,12.83,391.63,5.837
2009,North America,59.7314,-62.009,19.43,1193.3,62.89,20.07,391.47,7.003
2009,North America,39.1546,-101.789,20.16,976.57,59.22,15.13,389.94,6.392
2009,North America,59.9574,-124.1728,14.48,769.47,46.13,15.08,391.0,5.933
2009,North America,39.837,-121.8915,17.44,1516.36,44.6,20.36,391.19,6.333
2009,North America,34.6265,-118.693,18.89,612.26,48.3,17.97,386.86,5.48
2009,North America,69.4775,-112.5634,-1.12,801.78,97.96,13.09,390.16,3.707
2009,North America,67.4901,-98.4384,1.75,326.79,56.31,15.79,391.8,4.707
2009,South America,-43.4495,-47.1758,31.17,1319.55,39.83,9.7,388.53,7.941
2009,South America,-26.8831,-72.1558,26.76,896.03,63.88,9.74,391.81,6.627
2009,South America,-2.4919,-75.7075,25.35,932.09,48.74,12.8,390.63,6.106
2009,South America,-1.8536,-73.9428,19.83,1385.13,79.04,9.02,393.34,6.454
2009,South America,-44.5535,-43.8724,28.63,1084.94,47.79,9.34,387.7,7.285
2009,South America,-0.6525,-44.6391,24.47,459.7,49.77,18.61,389.66,7.009
2009,South America,-14.2179,-73.8253,23.11,1341.19,71.6,12.02,390.37,6.53
2009,South America,-30.2098,-67.6144,25.73,1052.6,62.23,12.79,392.49,6.956
2009,South America,-34.0326,-54.0144,9.25,1036.02,38.63,13.15,390.02,5.987
2009,South America,9.2206,-68.742,26.54,988.84,72.55,15.47,389.71,7.476
2009,South America,-14.7917,-73.6557,18.75,1004.08,62.89,20.71,387.5,5.824
2009,South America,11.9128,-77.6296,28.23,1056.63,62.7,10.18,389.44,7.774
2009,South America,10.519,-60.5823,24.48,449.27,74.01,16.01,395.24,6.496
2009,South America,-37.0879,-50.6419,25.57,1313.1,28.92,13.18,389.5,6.681
2009,South America,0.8009,-52.1227,24.4,1004.69,61.71,14.01,388.45,7.271
2009,South America,3.7495,-44.2591,21.71,738.81,57.36,7.86,387.25,6.16
2009,South America,-43.4614,-45.1752,20.86,596.63,53.17,12.58,394.96,7.068
2009,South America,-7.7313,-49.03,20.94,433.55,43.4,19.34,389.53,5.963
2009,South America,-36.7704,-76.8493,26.01,1022.88,47.58,16.74,389.35,6.824
2009,South America,-39.8399,-43.7336,22.66,1159.17,47.13,12.46,391.74,7.692
2009,Europe,62.5579,32.0039,-0.94,493.22,61.73,13.88,391.27,4.379
2009,Europe,42.2521,33.1979,15.17,431.37,55.2,19.56,391.26,6.005
2009,Europe,50.3111,20.2036,10.5,1607.58,60.69,13.03,388.23,5.869
2009,Europe,41.908,22.6636,14.38,788.29,63.84,9.52,393.13,6.197
2009,Europe,44.1883,-5.5375,14.39,611.18,53.35,12.92,393.85,6.328
2009,Europe,58.1455,33.0565,10.47,905.9,74.56,8.97,391.9,6.422
2009,Europe,59.5867,21.8695,15.81,1309.67,49.23,17.18,391.93,6.198
2009,Europe,48.8864,28.9552,14.19,960.68,44.56,14.91,387.19,6.149
2009,Europe,36.2566,17.0821,11.6,828.67,70.32,16.19,389.21,4.965
2009,Europe,42.507,28.2532,15.18,972.0,64.68,17.43,388.1,4.788
2009,Europe,37.7116,-8.4271,12.67,1643.11,90.33,21.32,390.24,5.02
2009,Europe,51.9474,9.4214,14.15,1442.75,73.02,14.91,388.85,5.448
2009,Europe,67.737,22.4621,-1.49,508.66,69.76,15.7,388.48,3.833
2009,Europe,47.9154,35.7333,21.29,1122.95,52.7,13.96,390.75,6.128
2009,Europe,60.8764,0.7665,0.32,1164.01,82.73,11.83,393.97,3.943
2009,Europe,62.5039,39.5963,-7.11,218.52,53.31,11.99,391.68,3.977
2009,Europe,49.2058,-1.0078,13.45,212.11,45.29,10.92,393.49,6.089
2009,Europe,44.5842,20.1646,19.71,1442.94,30.02,11.18,391.62,6.853
2009,Europe,46.5652,-4.849,12.55,966.67,77.96,10.92,392.63,5.128
2009,Europe,61.8368,2.2914,0.63,1263.06,40.26,12.14,392.27,4.487
2009,Africa,11.0524,-7.7225,22.08,1640.31,83.17,16.42,393.35,6.943
2009,Africa,16.9952,23.6702,15.92,820.43,34.43,13.67,392.27,6.342
2009,Africa,-24.8563,42.2689,26.95,705.98,30.35,12.02,390.02,6.893
2009,Africa,12.6561,19.0806,25.43,835.81,56.11,14.5,388.97,6.863
2009,Africa,30.0697,44.4053,16.74,1006.37,66.86,15.73,387.08,6.233
2009,Africa,-19.3185,3.2312,20.52,1095.92,56.66,7.27,391.58,5.685
2009,Africa,31.4687,33.1143,18.48,1635.17,39.53,13.79,390.07,6.72
2009,Africa,-28.4258,33.2511,23.17,475.92,74.82,15.84,392.46,6.669
2009,Africa,-19.639,3.1027,26.37,506.58,87.73,8.77,391.17,7.905
2009,Africa,10.1894,46.4028,21.06,369.79,71.55,20.02,389.75,6.072
2009,Africa,-1.3157,9.7767,24.48,1562.15,70.1,15.22,389.82,6.782
2009,Africa,4.0745,36.7297,16.53,653.08,47.13,11.81,391.75,5.973
2009,Africa,24.3134,14.1546,12.15,1668.18,49.93,14.36,390.06,5.933
2009,Africa,23.8301,38.5712,11.93,473.33,97.55,12.06,392.02,4.86
2009,Africa,-13.5593,-16.0602,26.83,0.0,62.49,9.4,391.27,6.955
2009,Africa,32.1946,-6.1054,11.52,813.05,44.22,12.1,388.24,4.461
2009,Africa,-13.3574,26.6202,24.22,1223.66,50.78,10.7,391.08,7.416
2009,Africa,-2.2392,-9.3758,18.01,765.22,60.51,10.58,389.71,5.386
2009,Africa,28.1331,17.4535,10.55,673.43,67.54,18.85,387.64,5.271
2009,Africa,-10.9343,48.1489,15.03,1122.94,82.79,14.47,388.56,5.568
2009,Asia,45.9455,133.1286,17.5,1065.07,50.08,13.2,390.47,6.339
2009,Asia,48.628,133.2827,9.26,1012.1,71.05,16.48,389.37,6.63
2009,Asia,12.9757,51.7532,19.83,489.22,63.5,22.47,388.95,6.302
2009,Asia,39.5659,162.3597,13.6,1148.75,64.09,18.12,393.21,5.896
2009,Asia,60.0417,164.6148,-1.11,944.57,59.99,18.79,393.66,3.358
2009,Asia,8.9176,110.9046,23.69,1083.51,70.04,13.55,386.8,6.19
2009,Asia,35.8376,112.7234,19.69,1130.99,79.74,13.21,386.5,6.501
2009,Asia,51.0566,140.4811,12.29,957.2,52.01,10.72,392.54,4.886
2009,Asia,6.2844,145.7954,21.36,480.89,37.65,14.59,392.95,6.548
2009,Asia,48.1091,80.9261,21.68,664.0,52.82,16.06,393.87,6.313
2009,Asia,48.7035,73.267,18.13,924.95,51.63,17.98,391.68,5.674
2009,Asia,17.8617,111.6081,17.68,817.61,53.46,13.87,390.71,6.483
2009,Asia,10.2461,55.4387,27.3,859.94,71.46,15.6,389.77,6.927
2009,Asia,73.2022,42.4042,-3.66,1124.6,54.49,12.44,394.56,4.437
2009,Asia,56.7593,65.3471,15.41,1079.12,62.06,18.76,391.32,5.836
2009,Asia,45.7485,161.3623,15.42,1048.11,58.6,14.04,389.45,5.454
2009,Asia,26.3454,90.4092,11.42,852.79,61.55,12.91,385.91,6.107
2009,Asia,49.4108,155.8751,22.57,531.55,88.31,10.14,391.1,6.077
2009,Asia,73.693,112.5641,-3.68,1208.05,61.49,11.91,389.49,4.366
2009,Asia,60.7584,80.3505,1.83,255.01,76.99,22.24,391.13,5.047
2009,Australia,-30.8693,148.8071,25.67,396.82,62.08,15.99,391.66,7.652
2009,Australia,-15.622,152.502,21.84,709.46,88.43,13.4,391.03,6.498
2009,Australia,-20.6761,128.0596,22.83,471.59,53.24,5.99,389.32,6.274
2009,Australia,-37.9695,144.8417,28.49,1481.89,71.72,13.14,390.91,6.687
2009,Australia,-41.8062,129.6402,27.71,1951.6,67.5,6.04,389.9,7.702
2009,Australia,-42.6754,134.8323,25.92,425.5,45.83,16.58,388.59,7.365
2009,Australia,-23.529,128.5382,21.84,833.03,64.96,11.74,390.91,6.744
2009,Australia,-19.9452,144.2886,24.25,863.85,95.24,17.8,388.78,6.713
2009,Australia,-33.8421,112.3072,20.02,757.73,87.17,16.32,385.64,6.866
2009,Australia,-31.4433,147.8761,27.81,578.74,52.95,19.99,390.08,6.279
2009,Australia,-41.7375,112.0669,24.68,891.06,77.98,14.06,389.78,7.225
2009,Australia,-42.4561,135.5968,29.56,999.96,60.04,14.71,388.48,6.98
2009,Australia,-44.832,132.9101,30.03,1009.46,72.82,14.04,392.74,7.542
2009,Australia,-39.8094,148.4901,21.12,1125.27,59.4,11.99,392.84,5.873
2009,Australia,-15.613,126.217,26.2,903.36,63.77,14.72,387.59,6.657
2009,Australia,-30.5848,142.2241,23.66,705.85,58.69,11.67,391.6,6.826
2009,Australia,-36.7075,141.2136,23.58,832.21,66.83,10.83,392.46,7.245
2009,Australia,-33.2373,117.64,22.81,1975.45,53.55,20.71,388.09,6.636
2009,Australia,-37.5985,121.9586,23.87,638.99,47.71,18.63,393.07,7.279
2009,Australia,-24.6585,153.1414,22.95,541.24,65.44,9.31,388.64,7.298
2009,Arctic,74.6321,68.7314,1.36,824.16,39.93,16.45,391.76,4.4
2009,Arctic,80.065,-34.3741,-7.01,612.99,44.88,14.34,388.45,3.253
2009,Arctic,81.5395,81.8072,-5.89,818.26,37.69,14.35,393.12,3.705
2009,Arctic,75.8527,48.1638,0.05,952.37,60.34,17.06,389.84,3.253
2009,Arctic,68.9849,49.084,-6.91,922.59,58.57,8.35,390.96,3.956
2009,Arctic,76.9046,-57.9497,-9.3,1769.43,53.83,14.58,386.84,3.66
2009,Arctic,71.219,165.9303,-5.31,543.87,76.96,14.12,393.71,3.603
2009,Arctic,79.702,-68.3941,-9.55,437.11,76.46,9.31,386.99,4.357
2009,Arctic,74.6392,-108.8695,-2.79,0.0,55.99,15.79,391.33,4.879
2009,Arctic,66.3255,80.8673,-4.61,1207.5,49.66,8.36,388.03,3.118
2009,Arctic,71.0924,43.608,-1.97,816.13,58.46,19.45,389.75,4.311
2009,Arctic,66.281,42.9149,6.14,345.96,79.34,16.63,389.67,5.935
2009,Arctic,73.1354,-68.9012,-7.9,1087.33,43.3,15.73,390.25,3.223
2009,Arctic,69.6982,140.037,-7.42,2043.05,52.69,5.13,388.94,3.438
2009,Arctic,76.3847,137.8122,-1.47,774.49,55.81,12.52,390.46,4.507
2009,Arctic,67.2427,165.5017,-1.72,1122.55,67.49,17.54,391.2,4.309
2009,Arctic,71.5439,98.7835,-6.49,448.13,62.74,6.59,391.55,3.726
2009,Arctic,71.3608,100.2765,-3.88,1371.38,80.75,11.28,390.99,4.202
2009,Arctic,69.634,139.7908,2.06,166.62,53.68,15.79,391.54,5.505
2009,Arctic,80.2935,-118.0907,1.73,808.28,79.5,11.14,392.49,5.325
2010,North America,48.8455,-68.474,13.71,313.56,64.66,9.54,391.33,5.341
2010,North America,46.2063,-164.8411,16.14,684.8,76.04,13.17,391.34,6.076
2010,North America,60.142,-51.0021,4.9,1059.06,54.56,7.89,392.48,4.903
2010,North America,36.9491,-115.4388,11.64,1506.82,81.51,10.45,394.26,5.177
2010,North America,32.3898,-161.3943,20.66,1023.09,74.24,7.14,394.27,6.401
2010,North America,58.6409,-81.796,15.3,684.67,71.7,13.76,391.17,5.416
2010,North America,43.5106,-139.2824,19.45,996.13,52.05,17.22,391.25,6.28
2010,North America,66.1863,-120.297,-9.27,584.92,35.43,12.96,395.34,3.2
2010,North America,62.5415,-132.1065,1.32,889.57,70.27,9.69,395.67,5.436
2010,North America,63.6712,-156.0145,-0.87,91.27,51.63,16.45,392.07,5.214
2010,North America,33.5011,-78.4396,15.17,567.47,57.26,11.78,395.27,7.034
2010,North America,43.2095,-117.3723,14.06,317.63,60.69,17.0,395.9,6.119
2010,North America,39.161,-111.1349,15.15,953.51,69.58,11.17,392.05,5.033
2010,North America,66.4175,-64.2562,-12.12,481.6,36.45,15.35,391.88,2.915
2010,North America,46.2607,-109.9896,21.07,524.89,53.81,8.18,394.86,6.676
2010,North America,39.6732,-152.2401,21.75,895.81,57.27,10.23,389.13,6.311
2010,North America,63.0298,-96.9458,-11.95,474.96,51.29,13.99,392.63,3.153
2010,North America,31.461,-89.9988,18.78,1098.38,55.2,20.4,396.03,6.741
2010,North America,48.0731,-111.8732,18.22,1727.56,78.56,20.31,394.67,7.255
2010,North America,48.3884,-87.548,8.75,802.02,65.85,14.3,390.42,4.308
2010,South America,-41.4794,-77.6849,22.08,1248.1,83.71,17.67,395.03,6.653
2010,South America,-25.2657,-67.6093,24.01,726.18,60.82,15.77,394.62,6.644
2010,South America,-24.6399,-66.1838,25.22,1414.12,51.48,16.05,393.5,7.121
2010,South America,-35.5058,-43.6654,22.74,920.24,50.4,16.03,391.49,6.64
2010,South America,8.4401,-67.289,23.2,789.36,61.44,14.81,392.91,7.497
2010,South America,-23.1932,-75.829,18.75,1073.83,43.27,12.89,392.17,6.356
2010,South America,-42.3146,-71.0585,30.79,1038.83,51.58,13.0,396.21,7.358
2010,South America,-40.1485,-70.6635,22.85,687.2,40.81,9.5,391.26,6.947
2010,South America,5.9382,-42.0901,23.52,842.14,79.05,19.18,392.35,6.323
2010,South America,11.5186,-49.1139,21.58,1202.11,56.93,12.45,391.29,6.19
2010,South America,-42.0855,-53.9865,29.02,711.46,57.76,8.65,392.89,7.125
2010,South America,-51.2588,-35.047,24.84,1513.68,62.67,10.82,391.49,7.397
2010,South America,-16.93,-42.7321,27.8,1168.9,81.29,6.2,394.25,7.718
2010,South America,11.6999,-80.3572,19.69,570.73,47.24,11.08,391.95,6.525
2010,South America,-5.3122,-48.409,21.69,587.12,79.74,16.59,393.08,6.848
2010,South America,5.8799,-42.9999,24.92,1134.83,54.96,15.08,389.9,6.519
2010,South America,-35.4589,-75.207,21.34,711.58,37.28,16.19,392.75,5.644
2010,South America,-11.2698,-75.2987,22.87,646.22,58.88,15.37,390.04,6.94
2010,South America,-22.1392,-77.5164,24.9,714.17,44.65,12.86,396.17,6.218
2010,South America,9.5194,-41.9179,31.81,821.11,60.53,9.65,391.37,7.243
2010,Europe,50.3461,-3.4493,13.41,1665.31,42.51,14.41,393.41,5.5
2010,Europe,70.4604,-5.1875,-0.21,765.67,22.61,16.64,390.68,3.702
2010,Europe,46.0089,34.2402,18.71,1409.07,50.33,17.17,391.41,7.522
2010,Europe,63.1679,5.4628,0.42,1051.44,49.94,13.39,388.61,4.391
2010,Europe,59.2001,37.5516,3.15,418.75,48.78,15.17,393.5,4.725
2010,Europe,59.1179,-9.3278,17.58,514.5,69.15,15.9,393.67,6.148
2010,Europe,54.9061,24.827,11.17,1024.32,71.29,11.65,395.1,5.629
2010,Europe,53.5665,8.8497,13.42,1139.87,74.16,14.78,396.25,5.661
2010,Europe,63.9682,26.8247,-3.35,1236.51,51.08,12.31,390.29,4.141
2010,Europe,36.4016,-8.2005,16.34,1396.71,71.87,12.86,390.56,6.361
2010,Europe,59.4465,28.1691,19.38,840.24,53.0,11.05,392.8,6.18
2010,Europe,43.5942,35.8817,14.51,614.32,74.12,14.31,392.57,5.477
2010,Europe,58.2775,7.5359,17.26,275.43,71.45,17.69,393.17,7.143
2010,Europe,42.3536,17.2618,16.5,1022.96,50.95,16.29,389.58,6.422
2010,Europe,35.3314,0.011,11.53,531.02,58.29,15.73,393.24,5.231
2010,Europe,41.8165,8.0621,14.14,1355.01,59.94,17.44,395.83,5.656
2010,Europe,37.6343,-5.5261,14.3,1793.48,81.67,7.31,393.69,6.206
2010,Europe,64.919,35.5869,0.35,627.01,47.41,11.3,391.77,4.786
2010,Europe,47.6253,0.8379,7.89,1327.85,79.07,12.69,392.32,5.479
2010,Europe,55.6773,28.4182,12.25,277.47,43.27,14.29,391.61,5.908
2010,Africa,-21.3419,3.9876,20.33,1549.94,73.33,20.92,394.0,6.469
2010,Africa,0.4197,38.4001,25.93,907.87,15.8,20.42,393.9,7.038
2010,Africa,34.4185,3.0432,12.65,1171.63,40.39,14.74,394.04,5.568
2010,Africa,-24.4815,24.9005,21.18,1019.69,70.18,6.5,393.96,6.181
2010,Africa,34.9953,-4.7521,14.27,389.19,47.23,17.86,392.98,5.775
2010,Africa,33.8752,7.7807,16.8,894.99,76.39,17.88,393.74,5.959
2010,Africa,14.5984,43.5473,29.28,1284.82,44.73,9.66,391.51,7.907
2010,Africa,5.5194,-2.296,26.49,1390.06,62.71,8.63,391.0,6.599
2010,Africa,-9.69,-15.5043,20.38,1513.26,40.12,19.38,395.29,7.13
2010,Africa,14.7198,-11.9087,19.93,1289.36,58.89,12.36,390.47,5.21
2010,Africa,15.7473,1.9279,13.43,857.27,69.83,21.22,395.57,5.14
2010,Africa,3.6898,13.3164,34.12,1000.38,40.94,17.85,392.7,7.702
2010,Africa,11.0361,41.974,20.3,795.1,69.92,16.04,393.44,6.814
2010,Africa,26.9725,-18.9055,13.59,996.47,10.0,12.2,394.44,5.468
2010,Africa,-22.7288,5.0249,29.06,1144.39,72.38,7.1,392.6,7.183
2010,Africa,-28.216,2.3783,23.66,1264.86,31.31,21.11,393.88,6.832
2010,Africa,-13.6769,24.54,22.38,876.57,80.48,13.81,393.82,6.222
2010,Africa,17.1277,20.1163,19.02,892.42,70.13,16.31,393.93,6.719
2010,Africa,-2.0229,41.3921,27.61,771.76,46.15,12.92,392.76,6.275
2010,Africa,15.5078,50.0343,18.48,0.0,100.0,20.01,392.39,6.631
2010,Asia,5.1207,53.6733,26.25,689.34,62.89,13.42,392.73,7.107
2010,Asia,40.6844,64.5637,15.7,976.54,56.76,18.55,392.21,5.958
2010,Asia,7.8171,145.4531,30.23,893.25,63.22,13.61,395.39,7.202
2010,Asia,38.1395,156.1001,11.6,1196.75,55.43,16.48,387.46,5.507
2010,Asia,17.0284,90.1406,12.83,695.52,59.28,8.53,393.55,6.323
2010,Asia,67.5245,129.1162,1.42,1419.6,88.05,12.0,391.48,5.025
2010,Asia,58.7623,41.77,17.87,1235.27,88.34,14.05,393.77,5.75
2010,Asia,10.8877,65.3856,33.58,790.38,55.38,12.61,391.63,7.333
2010,Asia,20.8588,95.3209,11.9,1704.59,71.03,17.7,395.27,6.84
2010,Asia,74.0833,164.1705,-10.04,433.05,47.94,12.12,392.32,3.208
2010,Asia,26.4668,174.6211,15.92,939.12,49.16,5.3,390.93,5.556
2010,Asia,15.0215,172.3111,14.05,473.13,52.64,9.48,392.67,5.353
2010,Asia,24.0186,89.2667,14.43,578.42,73.6,15.62,392.78,5.468
2010,Asia,74.2479,147.744,-1.44,1201.28,62.14,20.41,393.84,4.691
2010,Asia,26.3206,44.9882,15.58,1195.27,48.05,12.17,393.62,6.149
2010,Asia,62.0156,130.3116,-8.66,535.22,63.44,11.1,399.67,3.849
2010,Asia,69.8699,44.4261,-3.27,718.81,52.8,14.12,393.14,3.737
2010,Asia,61.4278,101.2919,2.58,1025.81,39.88,16.15,396.03,5.25
2010,Asia,56.3875,126.9224,15.26,1176.24,49.79,15.17,395.58,5.66
2010,Asia,54.4838,45.6195,11.6,964.0,56.6,16.6,392.01,6.272
2010,Australia,-22.0669,125.3143,21.98,206.61,63.57,12.98,390.7,6.004
2010,Australia,-13.7081,132.3481,27.38,947.68,67.18,13.89,390.06,6.295
2010,Australia,-38.1739,115.1445,28.45,1227.92,69.08,12.88,390.16,7.49
2010,Australia,-13.8816,154.7012,27.14,0.0,47.48,11.24,393.15,7.124
2010,Australia,-44.5238,128.5354,24.41,638.44,50.42,9.68,393.68,7.152
2010,Australia,-37.3337,113.2355,21.96,1533.26,55.28,20.12,391.63,5.803
2010,Australia,-18.8004,150.5999,25.18,668.11,59.48,11.95,392.31,7.334
2010,Australia,-12.3642,138.3774,24.11,788.19,42.7,12.52,386.27,6.373
2010,Australia,-11.5309,129.5178,23.97,1064.07,27.3,13.77,389.56,6.115
2010,Australia,-16.0774,130.3463,26.53,932.29,59.71,11.15,391.83,7.141
2010,Australia,-23.5964,120.7759,23.49,1255.22,74.42,7.31,391.75,6.38
2010,Australia,-30.4179,125.9137,34.81,1168.8,88.76,17.32,391.43,7.726
2010,Australia,-18.3717,148.2851,22.73,321.0,100.0,13.44,392.27,6.926
2010,Australia,-19.7483,112.7887,30.19,875.18,42.56,13.35,391.99,8.013
2010,Australia,-38.5654,152.3635,29.73,968.01,40.82,9.1,392.95,7.458
2010,Australia,-40.0757,119.8854,22.67,915.64,24.26,9.59,391.66,7.123
2010,Australia,-10.6108,118.1346,21.79,997.19,63.4,19.19,395.44,6.488
2010,Australia,-12.2409,154.5143,23.14,659.47,56.38,12.26,394.02,6.937
2010,Australia,-17.7388,138.398,32.49,974.87,76.49,12.59,395.29,8.134
2010,Australia,-26.2422,149.8353,22.37,367.19,59.4,20.13,392.3,7.197
2010,Arctic,71.9093,139.9449,2.31,0.0,41.66,10.34,391.28,5.119
2010,Arctic,80.0684,100.5131,-0.57,544.96,41.73,15.59,391.66,3.546
2010,Arctic,77.1879,49.9404,3.27,999.8,69.39,19.48,391.63,5.129
2010,Arctic,80.1,41.3676,-2.21,1443.5,63.35,8.06,395.82,3.847
2010,Arctic,73.6127,121.0006,1.75,1378.91,66.45,16.03,393.76,3.66
2010,Arctic,68.1937,13.8514,-2.27,467.82,42.23,20.42,395.06,4.237
2010,Arctic,67.737,105.0238,-0.68,654.58,74.91,12.99,392.08,4.27
2010,Arctic,77.4674,-140.3162,-5.11,1112.41,78.24,11.12,392.66,4.021
2010,Arctic,79.2704,-111.3148,-0.74,1358.3,50.91,10.23,392.3,3.9
2010,Arctic,69.2584,51.8393,6.37,1443.37,60.19,17.47,389.64,6.399
2010,Arctic,70.3025,-159.8295,-5.32,876.8,32.16,15.95,390.7,3.685
2010,Arctic,80.9221,142.0276,-5.14,493.9,47.93,14.9,390.35,3.505
2010,Arctic,80.6483,126.9038,-0.31,1965.99,67.16,10.33,392.18,4.807
2010,Arctic,66.9916,139.7089,-4.36,1286.22,63.26,17.63,392.29,4.631
